date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:29:43	92136/92136	---M--	200	added ('OK')	font/x-woff	etag:%22fd3f95ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-brands-400.woff	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-brands-400.woff	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:43	136516/136516	---M--	200	added ('OK')	application/octet-stream	etag:%229cb993ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-brands-400.ttf	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-brands-400.ttf	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:44	751219/751219	---M--	200	added ('OK')	image/svg+xml	etag:%22cbe91ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-brands-400.svg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-brands-400.svg	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:44	567106/567106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229db097ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.eot	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:44	567106/567106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229db097ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.eot?	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900d41d.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:44	187280/187280	---M--	200	added ('OK')	font/x-woff2	etag:%228b41aeba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.woff2	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.woff2	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:45	265412/265412	---M--	200	added ('OK')	font/x-woff	etag:%22729cacba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.woff	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.woff	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:45	566808/566808	---M--	200	added ('OK')	application/octet-stream	etag:%2277db9eba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.ttf	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.ttf	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:46	493970/493970	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223c5bb4ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.eot	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:46	2673181/2673181	---M--	200	added ('OK')	image/svg+xml	etag:%22543f9eba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.svg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-duotone-900.svg	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:47	493970/493970	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223c5bb4ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.eot?	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300d41d.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:47	189684/189684	---M--	200	added ('OK')	font/x-woff2	etag:%226217caba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.woff2	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.woff2	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:47	251916/251916	---M--	200	added ('OK')	font/x-woff	etag:%221f2dc9ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.woff	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.woff	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:47	493688/493688	---M--	200	added ('OK')	application/octet-stream	etag:%22adec5ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.ttf	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.ttf	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:48	2456439/2456439	---M--	200	added ('OK')	image/svg+xml	etag:%226febaba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.svg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-light-300.svg	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:49	454382/454382	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e1cbba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.eot	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:49	173580/173580	---M--	200	added ('OK')	font/x-woff2	etag:%229323d6ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.woff2	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.woff2	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:50	454382/454382	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e1cbba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.eot?	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400d41d.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:50	230372/230372	---M--	200	added ('OK')	font/x-woff	etag:%2231ebd4ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.woff	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.woff	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:50	454088/454088	---M--	200	added ('OK')	application/octet-stream	etag:%2267b7d1ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.ttf	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.ttf	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:51	2192631/2192631	---M--	200	added ('OK')	image/svg+xml	etag:%22137fd0ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.svg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-regular-400.svg	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:51	387722/387722	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221783dcba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.eot	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:51	387722/387722	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221783dcba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.eot?	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900d41d.eot	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:52	140868/140868	---M--	200	added ('OK')	font/x-woff2	etag:%2220cce7ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.woff2	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.woff2	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:52	188292/188292	---M--	200	added ('OK')	font/x-woff	etag:%2286a9e5ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.woff	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.woff	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:52	387440/387440	---M--	200	added ('OK')	application/octet-stream	etag:%22ef86e3ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.ttf	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.ttf	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:29:53%20GMT	https://luxehotel.webhotel.vn/Files/plugins/owlcarousel/owl.video.play.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/owlcarousel/owl.video.play.69.delayed	(from https://luxehotel.webhotel.vn/Files/plugins/owlcarousel/owl.carousel.min.css)
14:29:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:29:53%20GMT	https://luxehotel.webhotel.vn/Files/plugins/slick/ajax-loader.gif	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/slick/ajax-loader.6a.delayed	(from https://luxehotel.webhotel.vn/Files/plugins/slick/slick-theme.css)
14:29:54	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22699f6fca845d81:0%22	https://luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.eot	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.eot	(from https://luxehotel.webhotel.vn/Files/plugins/slick/slick-theme.css)
14:29:54	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22699f6fca845d81:0%22	https://luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.eot?	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/slick/fonts/slickd41d.eot	(from https://luxehotel.webhotel.vn/Files/plugins/slick/slick-theme.css)
14:29:55	1380/1380	---M--	200	added ('OK')	font/x-woff	etag:%22f39a71ca845d81:0%22	https://luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.woff	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.woff	(from https://luxehotel.webhotel.vn/Files/plugins/slick/slick-theme.css)
14:29:55	1793141/1793141	---M--	200	added ('OK')	image/svg+xml	etag:%22247ae0ba845d81:0%22	https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.svg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/webfonts/fa-solid-900.svg	(from https://luxehotel.webhotel.vn/Files/fonts/fontawesome-pro-5.15.2/css/all.min.css)
14:29:55	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%22c7fe70ca845d81:0%22	https://luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.ttf	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.ttf	(from https://luxehotel.webhotel.vn/Files/plugins/slick/slick-theme.css)
14:29:56	2166/2166	---M--	200	added ('OK')	image/svg+xml	etag:%22a36270ca845d81:0%22	https://luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.svg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/plugins/slick/fonts/slick.svg	(from https://luxehotel.webhotel.vn/Files/plugins/slick/slick-theme.css)
14:29:56	3682/3682	---M--	200	added ('OK')	text/css	etag:%22c1d62246cc8d81:0%22	https://luxehotel.webhotel.vn/Content/Css/page-about.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/Css/page-about.css	(from https://luxehotel.webhotel.vn/Gioi-thieu)
14:29:56	167307/167307	---M--	200	added ('OK')	image/jpeg	etag:%2280c7cb8de065d81:0%22	https://luxehotel.webhotel.vn/files/images/bn/slide-01.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/bn/slide-01.jpg	(from https://luxehotel.webhotel.vn/Gioi-thieu)
14:29:57	610/610	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:29:56%20GMT	https://luxehotel.webhotel.vn/FormBook	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/FormBook.html	(from https://luxehotel.webhotel.vn/Gioi-thieu)
14:29:57	925/925	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:29:56%20GMT	https://minhphathotel.webhotel.vn/Content/Css/room.css	C:/Users/Mr%20Duong/Desktop/codweb/minhphathotel.webhotel.vn/Content/Css/room.73.delayed	(from https://luxehotel.webhotel.vn/phong-nghi)
14:29:57	4050/4050	---M--	200	added ('OK')	text/css	etag:%22fdf7b0f113c8d81:0%22	https://luxehotel.webhotel.vn/Files/css/room.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/css/room.css	(from https://luxehotel.webhotel.vn/phong-nghi)
14:29:58	21584/21584	---M--	200	added ('OK')	application/javascript	etag:%2234d5c9cbce61d71:0%22	https://luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/jquery.validate.min.js	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/jquery.validate.min.js	(from https://luxehotel.webhotel.vn/phong-nghi)
14:29:58	5804/5804	---M--	200	added ('OK')	text/css	etag:%22bf655210c8d81:0%22	https://luxehotel.webhotel.vn/Content/Css/room-single.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/Css/room-single.css	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:29:58	432/432	---M--	200	added ('OK')	text/css	etag:%22e0ccc4cbce61d71:0%22	https://luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/jquery-validation.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/jquery-validation.css	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:29:59	80679/80679	---M--	200	added ('OK')	image/jpeg	etag:%22986459abd665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Bedroom-Apartment-3.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Bedroom-Apartment-3.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:29:59	57040/57040	---M--	200	added ('OK')	image/jpeg	etag:%22a93d71abd665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Bedroom-Apartment-5.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Bedroom-Apartment-5.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:29:59	80690/80690	---M--	200	added ('OK')	image/jpeg	etag:%22bf8a7fabd665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Bedroom-Boos-Apartment.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Bedroom-Boos-Apartment.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:29:59	83115/83115	---M--	200	added ('OK')	image/jpeg	etag:%22fecd25a2d665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Senior-Deluxe-Room.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Senior-Deluxe-Room/Senior-Deluxe-Room.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:00	7513/7513	---M--	200	added ('OK')	image/jpeg	etag:%22afeca0abd665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Apartment-3.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Apartment-3.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:00	7723/7723	---M--	200	added ('OK')	image/jpeg	etag:%22f727bbabd665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Apartment-4.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Apartment-4.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:00	5575/5575	---M--	200	added ('OK')	image/jpeg	etag:%22cfb1c4abd665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Apartment-5.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Apartment-5.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:01	7265/7265	---M--	200	added ('OK')	image/jpeg	etag:%22e0455b1e165d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Boos-Apartmen3t.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Boos-Apartmen3t.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:01	7265/7265	---M--	200	added ('OK')	image/jpeg	etag:%224c3011b1e165d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Boos-Apartment.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Bedroom-Boos-Apartment.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:01	6588/6588	---M--	200	added ('OK')	image/jpeg	etag:%229b9249a2d665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Senior-Deluxe-Room.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Senior-Deluxe-Room/Senior-Deluxe-Room.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:01	5861/5861	---M--	200	added ('OK')	image/png	etag:%22b2efde2efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/wifi.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/wifi.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:02	5887/5887	---M--	200	added ('OK')	image/png	etag:%22f964b62efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/an-sansg.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/an-sansg.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:02	5322/5322	---M--	200	added ('OK')	image/png	etag:%2272abb2efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/be-boi.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/be-boi.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:02	5409/5409	---M--	200	added ('OK')	image/png	etag:%2266eebf2efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/Group-40.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/Group-40.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:03	7096/7096	---M--	200	added ('OK')	image/png	etag:%226915c72efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/gym.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/gym.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:03	4938/4938	---M--	200	added ('OK')	image/png	etag:%227bdacb2efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/kets.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/kets.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:03	5790/5790	---M--	200	added ('OK')	image/png	etag:%22ae28da2efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/Untitled-1.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/Untitled-1.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:03	6040/6040	---M--	200	added ('OK')	image/png	etag:%224f2d32efc8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/spa.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/spa.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:04	14741/14741	---M--	200	added ('OK')	image/png	etag:%228cb252611c8d81:0%22	https://luxehotel.webhotel.vn/files/images/icon/ico_booking.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/ico_booking.png	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:30:03%20GMT	https://luxehotel.webhotel.vn/files/images/icon/black-wifi-icon-hi.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/icon/black-wifi-icon-hi.8b.delayed	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:04	8238/8238	---M--	200	added ('OK')	image/gif	etag:%220482dc2a3f3cf1:0%22	https://luxehotel.webhotel.vn/Areas/Administrator/Content/img/ajax-loader.gif	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Areas/Administrator/Content/img/ajax-loader.gif	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:05	27334/27334	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:05%20GMT	https://luxehotel.webhotel.vn/phong-nghi/13/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/13/lien-he.html	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:05	27334/27334	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:05%20GMT	https://luxehotel.webhotel.vn/phong-nghi/13/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/13/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/phong-nghi/13/phong-senior)
14:30:05	81465/81465	---M--	200	added ('OK')	image/jpeg	etag:%221f81feadd665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony2.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony2.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:06	95044/95044	---M--	200	added ('OK')	image/jpeg	etag:%22a4c8aed665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony6.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony6.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
